Date,open,high,low,close,volume
2018-08-28,1271.98,1298.48,1271.0,1294.56,8777168
2018-08-29,1291.91,1304.37,1266.29,1270.22,11182203
2018-08-30,1269.63,1273.11,1246.91,1250.83,9943410
2018-08-31,1246.47,1246.47,1213.68,1218.64,15450941
2018-09-03,1221.93,1234.59,1203.33,1206.37,12315666
2018-09-04,1212.26,1231.55,1206.23,1218.94,8922552
2018-09-05,1219.48,1229.44,1186.11,1204.26,10422792
2018-09-06,1207.35,1242.25,1202.64,1238.03,11301160
2018-09-07,1241.46,1257.61,1231.25,1254.91,10794143
2018-09-10,1251.37,1253.34,1226.93,1232.58,7125920
2018-09-11,1235.67,1244.9,1211.38,1214.76,10977849
2018-09-12,1228.6,1235.38,1206.08,1229.29,8142006
2018-09-14,1236.06,1251.96,1224.53,1229.93,7953264
2018-09-17,1227.57,1227.57,1198.96,1203.18,6818107
2018-09-18,1203.28,1216.43,1191.85,1194.6,7688607
2018-09-19,1201.32,1201.32,1178.74,1188.31,11372574
2018-09-21,1196.41,1214.47,1161.57,1194.94,19250938
2018-09-24,1191.95,1216.92,1182.18,1209.22,10198351
2018-09-25,1212.61,1221.93,1172.86,1207.8,9807108
2018-09-26,1216.04,1230.71,1204.41,1228.21,6457463
2018-09-27,1231.74,1239.6,1214.57,1230.52,10911205
2018-09-28,1236.55,1248.13,1224.19,1234.64,11177984
2018-10-01,1234.39,1234.39,1181.69,1208.88,7402199
2018-10-03,1206.72,1216.63,1177.81,1182.77,7446497
2018-10-04,1167.46,1168.34,1085.5,1101.45,23432473
2018-10-05,1079.13,1094.63,1018.91,1029.41,22151189
2018-10-08,1030.54,1096.3,1006.55,1088.84,24913364
2018-10-09,1100.86,1102.48,1061.16,1069.85,11095381
2018-10-10,1073.63,1095.17,1064.21,1081.68,9592247
2018-10-11,1044.28,1094.09,1023.67,1067.64,13349523
2018-10-12,1084.47,1108.08,1081.48,1105.67,9144401
2018-10-15,1108.96,1125.65,1097.43,1118.63,8955871
2018-10-16,1124.76,1145.77,1118.87,1142.23,7549490
2018-10-17,1157.15,1157.5,1118.87,1129.97,12906841
2018-10-19,1079.62,1090.41,1050.42,1080.89,25662196
2018-10-22,1089.43,1094.14,1037.76,1042.96,13290338
2018-10-23,1033.24,1044.97,1024.31,1035.16,10673958
2018-10-24,1054.98,1056.01,1012.29,1026.37,13784775
2018-10-25,1016.8,1021.37,997.57,1011.7,14229855
2018-10-26,1013.76,1037.41,1003.06,1025.54,9269654
2018-10-29,1026.62,1073.58,1026.62,1067.64,7744528
2018-10-30,1065.38,1065.38,1032.6,1037.41,8890179
2018-10-31,1039.38,1046.1,1027.6,1041.58,16613693
2018-11-01,1048.11,1048.11,1030.54,1036.68,9485091
2018-11-02,1047.23,1060.97,1043.45,1054.98,16955411
2018-11-05,1053.56,1072.45,1045.26,1070.1,7654392
2018-11-06,1073.73,1091.39,1071.37,1083.64,8716110
2018-11-07,1094.34,1094.34,1086.19,1090.12,1296168
2018-11-09,1085.75,1093.16,1064.89,1073.19,10943218
2018-11-12,1077.36,1078.44,1054.64,1059.99,5856714
2018-11-13,1054.1,1082.56,1050.22,1079.08,6876165
2018-11-14,1084.57,1092.03,1065.38,1077.6,7861347
2018-11-15,1076.62,1082.56,1066.37,1076.52,6896498
2018-11-16,1077.6,1109.01,1076.77,1106.51,11136460
2018-11-19,1111.91,1130.36,1110.04,1128.69,7378262
2018-11-20,1123.78,1134.48,1109.06,1116.32,5774119
2018-11-21,1116.42,1124.27,1086.54,1092.28,7578978
2018-11-22,1093.85,1104.5,1079.71,1082.41,5847475
2018-11-26,1088.45,1096.79,1077.06,1089.19,6447094
2018-11-27,1087.37,1109.06,1084.97,1107.29,6874782
2018-11-28,1111.46,1136.3,1105.43,1131.29,8079833
2018-11-29,1139.49,1158.04,1138.5,1146.85,12755947
2018-11-30,1150.58,1164.02,1140.76,1145.91,10819038
2018-12-03,1153.13,1153.13,1127.22,1135.02,5622372
2018-12-04,1136.54,1136.54,1121.03,1130.95,5242047
2018-12-05,1122.56,1137.33,1118.19,1133.74,5874782
2018-12-06,1127.71,1127.71,1097.53,1102.83,5921712
2018-12-07,1108.52,1115.88,1087.81,1112.79,7282460
2018-12-10,1089.43,1093.65,1063.03,1070.05,9470471
2018-12-11,1046.25,1081.68,1035.45,1077.21,13622580
2018-12-12,1078.63,1092.87,1067.59,1089.92,12724917
2018-12-13,1107.1,1107.1,1074.76,1086.54,9385649
2018-12-14,1082.66,1094.24,1071.57,1091.59,7289774
2018-12-17,1095.27,1112.0,1090.9,1108.96,5112362
2018-12-18,1102.48,1117.89,1099.74,1115.34,5926578
2018-12-19,1120.35,1126.04,1112.2,1115.73,7438647
2018-12-20,1100.23,1111.51,1095.47,1107.54,5819374
2018-12-21,1104.15,1110.29,1075.69,1079.81,8360445
2018-12-24,1080.5,1082.76,1066.42,1068.97,4183821
2018-12-26,1065.68,1079.62,1045.9,1078.0,7278403
2018-12-27,1086.68,1106.12,1083.54,1099.44,12596278
2018-12-28,1104.64,1114.21,1100.42,1104.69,7738682
2018-12-31,1109.99,1112.84,1095.52,1100.47,7291282
2019-01-01,1104.4,1106.41,1089.53,1100.23,4498087
2019-01-02,1093.85,1106.12,1080.6,1085.9,7212697
2019-01-03,1086.98,1093.95,1069.9,1072.5,7517041
2019-01-04,1077.06,1083.98,1061.07,1078.29,8545382
2019-01-07,1086.49,1097.72,1080.6,1084.28,5565822
2019-01-08,1084.62,1089.38,1075.69,1084.18,5678473
2019-01-09,1091.39,1096.3,1078.34,1090.17,5821468
2019-01-10,1087.22,1090.41,1082.56,1086.98,4118960
2019-01-11,1087.08,1093.16,1068.43,1077.7,6525174
2019-01-14,1074.71,1080.11,1066.27,1076.48,4150757
2019-01-15,1084.52,1111.02,1084.52,1108.72,10158260
2019-01-16,1113.97,1123.78,1109.4,1114.85,6443279
2019-01-17,1123.24,1126.63,1109.06,1113.43,7558941
2019-01-18,1127.51,1167.85,1114.21,1162.4,25927601
2019-01-21,1171.87,1216.97,1166.62,1214.76,22247437
2019-01-22,1210.0,1223.84,1197.0,1212.26,16709723
2019-01-23,1210.45,1221.14,1199.36,1203.58,8913196
2019-01-24,1202.3,1229.98,1197.49,1224.33,13279882
2019-01-25,1227.28,1241.26,1212.51,1222.91,8631889
2019-01-28,1227.33,1232.68,1199.75,1206.77,8650493
2019-01-29,1208.19,1208.83,1179.09,1188.22,9417294
2019-01-30,1192.49,1202.3,1169.03,1173.54,7921321
2019-01-31,1179.73,1206.91,1178.74,1204.41,10281893
2019-02-01,1211.13,1231.74,1204.31,1226.79,9316446
2019-02-04,1223.89,1272.92,1219.03,1266.98,11781195
2019-02-05,1268.06,1280.23,1254.91,1267.62,9451152
2019-02-06,1272.23,1293.23,1270.27,1285.97,9500797
2019-02-07,1285.97,1296.72,1262.27,1266.49,9299549
2019-02-08,1260.99,1276.4,1248.67,1254.02,6567167
2019-02-11,1252.26,1252.35,1227.82,1230.03,7595318
2019-02-12,1228.31,1248.77,1228.31,1233.12,6460145
2019-02-14,1218.0,1218.0,1195.43,1201.51,6690180
2019-02-15,1206.96,1226.74,1191.5,1221.39,9688940
2019-02-18,1226.84,1229.29,1192.49,1197.49,9740480
2019-02-19,1195.43,1216.73,1188.76,1193.56,6303377
2019-02-20,1201.17,1217.02,1196.41,1211.48,6357879
2019-02-21,1213.1,1234.49,1206.57,1223.79,10680467
2019-02-22,1221.54,1222.22,1203.28,1209.51,8838861
2019-02-25,1213.1,1219.97,1198.03,1209.46,7926962
2019-02-26,1187.09,1211.92,1183.65,1197.64,10227082
2019-02-27,1205.29,1221.83,1186.6,1200.83,11218523
2019-02-28,1210.89,1216.87,1203.82,1208.24,11393904
2019-03-01,1214.08,1219.33,1199.6,1203.33,7997610
2019-03-05,1200.73,1216.83,1196.02,1214.72,7189013
2019-03-06,1216.83,1249.51,1212.21,1241.36,12152341
2019-03-07,1240.58,1256.08,1234.84,1246.71,8186126
2019-03-08,1242.59,1250.83,1238.61,1243.62,6097305
2019-03-11,1246.51,1287.69,1244.5,1279.93,9810964
2019-03-12,1292.5,1309.28,1289.9,1306.68,11335173
2019-03-13,1312.22,1334.8,1303.49,1322.33,11342554
2019-03-14,1324.74,1336.76,1311.34,1316.69,10500649
2019-03-15,1320.08,1333.62,1286.9,1297.16,16043743
2019-03-18,1306.34,1332.79,1304.37,1325.03,10201021
2019-03-19,1334.8,1354.43,1318.21,1351.04,9898262
2019-03-20,1352.27,1362.28,1338.72,1349.96,9986597
2019-03-22,1347.07,1355.31,1311.93,1316.89,11573789
2019-03-25,1305.94,1312.08,1292.3,1299.91,8027368
2019-03-26,1305.65,1346.18,1305.35,1341.91,9569142
2019-03-27,1352.42,1352.42,1319.34,1324.25,10189856
2019-03-28,1325.23,1344.42,1317.92,1334.8,10582305
2019-04-01,1344.61,1380.73,1337.3,1366.06,10194002
2019-04-02,1372.09,1377.1,1354.53,1363.95,8088587
2019-04-03,1366.94,1377.0,1346.58,1349.72,7923866
2019-04-04,1353.45,1358.06,1322.28,1327.98,8455067
2019-04-05,1335.73,1338.63,1318.11,1328.81,6792015
2019-04-08,1330.87,1332.34,1299.17,1304.62,8806267
2019-04-09,1304.27,1315.86,1296.52,1309.72,9587648
2019-04-10,1313.16,1323.02,1301.92,1306.73,7684871
2019-04-11,1308.25,1327.93,1304.37,1321.84,5795755
2019-04-12,1324.98,1331.76,1311.88,1318.21,5975855
2019-04-15,1320.08,1323.95,1310.26,1315.32,4285366
2019-04-16,1320.08,1334.8,1315.17,1318.85,8011783
2019-04-18,1349.52,1364.0,1339.71,1360.27,18130729
2019-04-22,1334.8,1341.67,1316.44,1320.42,10895052
2019-04-23,1323.02,1347.56,1321.06,1338.58,9141135
2019-04-24,1344.91,1368.95,1340.93,1363.75,7430660
2019-04-25,1363.36,1386.23,1337.35,1346.97,14061860
2019-04-26,1349.52,1370.08,1345.3,1366.99,6954749
2019-04-30,1370.52,1370.52,1341.47,1366.99,10313866
2019-05-02,1366.2,1387.7,1356.49,1379.01,8764806
2019-05-03,1381.86,1391.23,1376.66,1382.74,6571878
2019-05-06,1372.09,1376.8,1352.56,1359.24,7306518
2019-05-07,1368.95,1369.15,1315.36,1318.6,8961240
2019-05-08,1315.17,1315.17,1268.25,1275.37,14749036
2019-05-09,1264.92,1264.92,1228.55,1233.17,19692278
2019-05-10,1241.56,1254.02,1221.93,1227.97,11333250
2019-05-13,1224.78,1237.44,1204.75,1209.22,8124086
2019-05-14,1213.59,1245.83,1208.68,1237.09,13124240
2019-05-15,1249.41,1254.32,1227.43,1233.61,11269622
2019-05-16,1236.6,1248.33,1234.79,1241.9,6669276
2019-05-17,1243.52,1253.29,1228.8,1243.91,7973309
2019-05-20,1289.26,1312.91,1279.35,1301.33,12450850
2019-05-21,1307.51,1341.67,1305.4,1314.97,14003548
2019-05-22,1320.71,1334.5,1310.36,1315.56,11394393
2019-05-23,1346.58,1366.2,1300.45,1309.18,17890505
2019-05-24,1323.02,1328.71,1292.1,1312.08,10277262
2019-05-27,1312.32,1312.72,1282.78,1286.36,7419387
2019-05-28,1295.34,1310.07,1289.01,1299.22,19657240
2019-05-29,1296.52,1308.59,1279.98,1288.72,7180252
2019-05-30,1291.86,1317.13,1291.86,1305.11,10842653
2019-05-31,1313.11,1317.03,1295.74,1305.5,11871652
2019-06-03,1310.26,1341.91,1296.72,1334.99,8564026
2019-06-04,1332.3,1348.78,1323.12,1326.6,7126831
2019-06-06,1336.66,1336.66,1296.62,1302.75,7736969
2019-06-07,1301.38,1302.65,1281.41,1290.53,6794394
2019-06-10,1296.42,1302.41,1285.82,1294.7,5431146
2019-06-11,1297.36,1309.77,1293.58,1304.52,5303590
2019-06-12,1309.97,1313.6,1300.45,1307.46,4752340
2019-06-13,1305.35,1309.97,1284.4,1302.65,7239164
2019-06-14,1297.4,1300.45,1285.14,1293.13,6896085
2019-06-17,1295.54,1295.54,1254.81,1258.54,6880158
2019-06-18,1255.2,1264.08,1245.58,1257.26,7751984
2019-06-19,1263.05,1277.87,1239.2,1253.68,6688408
2019-06-20,1256.28,1275.91,1254.32,1272.72,4960591
2019-06-21,1271.93,1271.98,1251.91,1255.79,10723794
2019-06-24,1248.58,1252.8,1233.81,1239.01,5199824
2019-06-25,1235.57,1273.95,1231.01,1271.84,6907221
2019-06-26,1267.08,1280.42,1262.51,1270.17,5350180
2019-06-27,1269.19,1272.87,1247.45,1250.54,11493899
2019-06-28,1253.43,1259.08,1225.51,1229.88,8741806
2019-07-01,1234.74,1249.07,1223.35,1245.34,6220490
2019-07-02,1250.34,1257.26,1239.89,1254.81,4682721
2019-07-03,1259.13,1262.66,1251.42,1258.78,4064194
2019-07-04,1257.65,1267.08,1256.28,1260.21,4315672
2019-07-05,1261.29,1266.59,1236.65,1239.94,5042694
2019-07-08,1234.69,1244.6,1225.07,1228.85,6465252
2019-07-09,1225.81,1259.72,1222.42,1256.38,8092747
2019-07-10,1256.33,1265.46,1245.19,1255.15,5546395
2019-07-11,1263.15,1265.9,1255.59,1257.8,3972764
2019-07-12,1259.22,1275.91,1254.37,1256.77,7242056
2019-07-15,1261.19,1265.6,1246.81,1252.45,4919356
2019-07-16,1256.23,1270.9,1253.39,1269.04,4647660
2019-07-17,1270.32,1272.97,1256.28,1258.1,4376049
2019-07-18,1258.24,1262.56,1234.69,1238.47,5511650
2019-07-19,1244.7,1249.36,1219.67,1225.85,7539309
2019-07-22,1227.82,1260.7,1204.56,1256.77,13426225
2019-07-23,1261.19,1269.92,1237.04,1249.95,9375991
2019-07-24,1249.9,1255.1,1230.32,1235.77,7009804
2019-07-25,1240.58,1245.53,1204.26,1208.68,10063036
2019-07-26,1208.68,1219.48,1187.58,1191.31,9408829
2019-07-29,1194.35,1199.36,1182.77,1188.51,8134417
2019-07-30,1191.45,1197.39,1154.16,1159.02,9623710
2019-07-31,1153.96,1163.04,1140.86,1144.64,9797618
2019-08-01,1141.84,1166.18,1129.03,1158.38,10442920
2019-08-02,1160.3,1182.56,1146.88,1168.84,10968377
2019-08-05,1151.72,1151.72,1113.23,1128.38,14029195
2019-08-06,1119.89,1134.55,1107.31,1113.52,13414874
2019-08-07,1111.75,1123.64,1088.65,1094.87,11698729
2019-08-08,1093.84,1142.84,1080.96,1137.26,14398134
2019-08-09,1146.63,1160.11,1137.21,1146.88,10139155
2019-08-13,1217.0,1285.74,1209.94,1258.06,48377710
2019-08-14,1286.92,1287.37,1263.58,1271.38,14624460
2019-08-16,1274.29,1274.88,1256.33,1261.26,10142736
2019-08-19,1264.27,1279.82,1263.24,1275.67,7530571
2019-08-20,1272.91,1275.67,1255.93,1259.24,6908329
2019-08-21,1258.94,1261.91,1249.91,1254.31,4927825
2019-08-22,1254.31,1254.36,1222.68,1230.42,6475744
2019-08-23,1222.77,1267.19,1210.44,1259.14,9833599
2019-08-26,1277.05,1277.05,1242.51,1250.21,8861952
2019-08-27,1268.17,1268.17,1244.68,1258.16,13107475
2019-08-28,1257.07,1264.22,1239.6,1246.76,5355931
2019-08-29,1240.0,1243.75,1219.12,1225.49,8717834
2019-08-30,1229.19,1237.97,1205.01,1232.2,11415309
2019-09-03,1225.98,1226.72,1184.29,1190.6,8644177
2019-09-04,1184.83,1189.47,1170.52,1185.42,15206140
2019-09-05,1191.0,1197.31,1177.67,1182.9,10612413
2019-09-06,1187.25,1212.91,1179.6,1206.49,10700713
2019-09-09,1204.66,1216.85,1197.26,1206.19,5421667
2019-09-11,1206.49,1223.76,1206.49,1218.23,5597024
2019-09-12,1218.83,1224.21,1189.91,1194.5,5482620
2019-09-13,1196.13,1212.41,1191.09,1209.55,5975368
2019-09-16,1173.43,1203.14,1170.57,1194.89,9482774
2019-09-17,1195.14,1195.14,1177.87,1181.77,7218213
2019-09-18,1189.17,1200.37,1181.52,1189.91,6891996
2019-09-19,1192.03,1193.86,1157.29,1163.61,6353109
2019-09-20,1172.39,1253.27,1158.92,1237.92,22228398
2019-09-23,1257.46,1264.22,1218.83,1222.97,9973401
2019-09-24,1227.31,1281.79,1226.48,1261.95,16133561
2019-09-25,1267.19,1278.04,1252.23,1262.79,8395729
2019-09-26,1275.08,1281.79,1266.69,1279.82,8468733
2019-09-27,1275.57,1297.78,1267.19,1291.91,8795570
2019-09-30,1292.84,1318.26,1288.45,1314.8,11659226
2019-10-01,1319.49,1324.43,1276.36,1287.81,8270254
2019-10-03,1269.16,1297.48,1264.52,1293.88,6241716
2019-10-04,1302.61,1311.2,1286.78,1290.97,6918922
2019-10-07,1290.97,1303.5,1284.65,1292.94,4643419
2019-10-09,1291.56,1312.53,1275.57,1307.4,8117158
2019-10-10,1307.65,1351.07,1303.7,1344.9,16155443
2019-10-11,1345.84,1347.72,1319.05,1334.89,7659571
2019-10-14,1347.08,1347.08,1333.16,1340.22,6181455
2019-10-15,1344.66,1352.06,1336.56,1346.29,4463991
2019-10-16,1351.96,1361.58,1345.84,1354.38,8954786
2019-10-17,1356.99,1380.68,1354.03,1378.21,7401968
2019-10-18,1385.61,1409.2,1380.38,1397.8,12978275
2019-10-22,1406.34,1418.03,1384.97,1395.63,12823466
2019-10-23,1397.75,1407.28,1365.04,1374.17,8512900
2019-10-24,1382.65,1422.52,1368.39,1417.64,10449504
2019-10-25,1422.23,1422.57,1392.77,1412.46,6248688
2019-10-29,1426.57,1460.62,1423.21,1447.84,11892161
2019-10-30,1460.62,1465.11,1441.18,1459.73,7541537
2019-10-31,1464.57,1470.14,1442.56,1445.17,8982513
2019-11-01,1435.95,1442.66,1422.13,1437.82,6416833
2019-11-04,1446.7,1451.74,1426.18,1438.56,6490272
2019-11-05,1443.94,1449.71,1422.13,1428.35,5854289
2019-11-06,1423.81,1427.51,1409.79,1416.11,6749668
2019-11-07,1416.21,1443.84,1413.44,1439.5,6499781
2019-11-08,1430.02,1440.53,1422.43,1426.57,5546929
2019-11-11,1420.25,1425.34,1403.92,1409.1,5241641
2019-11-13,1411.27,1456.57,1411.27,1453.02,11641679
2019-11-14,1456.67,1462.2,1436.74,1443.59,6580126
2019-11-15,1446.46,1467.33,1443.99,1451.59,7241673
2019-11-18,1453.36,1466.54,1436.34,1440.09,6496095
2019-11-19,1447.79,1495.06,1445.81,1489.98,13926337
2019-11-20,1534.69,1551.81,1522.99,1527.38,20092835
2019-11-21,1524.77,1535.62,1508.53,1517.46,6875134
2019-11-22,1521.91,1548.95,1517.46,1526.25,10315843
2019-11-25,1530.84,1544.31,1530.69,1541.1,6989948
2019-11-26,1547.56,1555.71,1535.62,1539.82,16305243
2019-11-27,1539.52,1554.87,1535.72,1549.29,4450122
2019-11-28,1552.06,1563.4,1543.47,1559.6,6344459
2019-11-29,1561.23,1561.23,1527.58,1530.84,8565249
2019-12-02,1579.05,1593.31,1556.35,1565.72,14410500
2019-12-03,1571.89,1573.13,1552.01,1558.22,5995079
2019-12-04,1552.4,1556.84,1513.66,1532.37,9685777
2019-12-05,1553.39,1559.06,1523.78,1530.54,9203442
2019-12-06,1532.66,1547.47,1520.92,1534.54,6038833
2019-12-09,1535.77,1556.74,1526.25,1552.01,5834593
2019-12-10,1551.46,1552.99,1533.8,1541.5,4694991
2019-12-11,1535.23,1553.88,1530.29,1541.94,5706279
2019-12-12,1549.69,1553.24,1536.26,1547.66,4765727
2019-12-13,1559.31,1569.18,1551.81,1562.17,5846419
2019-12-16,1571.15,1573.03,1543.86,1546.08,5488487
2019-12-17,1546.23,1558.32,1535.18,1542.24,9379800
2019-12-18,1542.53,1559.31,1541.54,1555.21,6803466
2019-12-19,1553.09,1593.75,1551.22,1588.87,9464354
2019-12-20,1593.85,1596.37,1575.2,1578.16,9816798
2019-12-23,1539.67,1556.89,1537.4,1550.82,11587233
2019-12-24,1548.35,1551.46,1522.3,1526.2,8329356
2019-12-26,1521.46,1532.61,1490.37,1495.55,13734705
2019-12-27,1507.0,1525.95,1501.38,1522.15,8158196
2019-12-30,1525.7,1527.38,1508.04,1523.98,7902607
2019-12-31,1521.81,1523.48,1488.3,1494.22,10246683
2020-01-01,1498.12,1507.1,1485.78,1489.83,6463060
2020-01-02,1492.2,1520.77,1492.2,1515.19,8173308
2020-01-03,1512.92,1521.46,1503.06,1517.02,9684434
2020-01-06,1500.09,1507.89,1478.38,1481.84,11315596
2020-01-07,1499.11,1514.4,1493.68,1504.63,7699489
2020-01-08,1495.16,1514.36,1490.23,1493.33,7406104
2020-01-09,1518.45,1529.7,1511.2,1527.73,6914533
2020-01-10,1531.58,1537.55,1519.49,1527.38,5758760
2020-01-13,1524.82,1538.29,1518.25,1523.48,8437316
2020-01-14,1519.83,1529.7,1501.92,1509.37,7299328
2020-01-15,1515.74,1519.73,1498.37,1503.89,7299939
2020-01-16,1508.98,1523.14,1507.99,1517.76,5929338
2020-01-17,1533.16,1564.19,1532.86,1560.3,13597387
2020-01-20,1587.93,1587.93,1506.41,1512.28,15019904
2020-01-21,1508.58,1525.61,1502.07,1513.81,8732832
2020-01-22,1523.78,1526.49,1511.05,1513.27,4763978
2020-01-23,1516.38,1521.76,1500.79,1506.85,5190829
2020-01-24,1507.0,1516.23,1498.66,1501.62,6751025
2020-01-27,1495.06,1504.49,1485.29,1486.82,6178444
2020-01-28,1488.84,1490.23,1444.43,1452.48,11321622
2020-01-29,1454.75,1474.83,1444.88,1460.47,11420535
2020-01-30,1459.63,1460.32,1421.14,1424.84,10338837
2020-01-31,1433.97,1434.22,1388.77,1393.16,16037262
2020-02-03,1351.96,1381.62,1345.2,1367.36,14173717
2020-02-04,1381.67,1413.74,1379.49,1407.72,11714666
2020-02-05,1416.11,1433.77,1411.57,1429.53,8524871
2020-02-06,1435.06,1447.79,1421.24,1438.71,7171051
2020-02-07,1432.0,1433.33,1409.6,1414.88,5634549
2020-02-10,1409.3,1426.57,1391.98,1416.8,6988250
2020-02-11,1428.45,1447.0,1426.13,1433.73,6460912
2020-02-12,1437.08,1455.54,1435.95,1451.05,6245738
2020-02-13,1458.4,1458.4,1443.45,1454.85,6260549
2020-02-14,1457.9,1481.79,1434.07,1468.12,9796645
2020-02-17,1469.5,1486.43,1454.99,1458.89,6068321
2020-02-18,1456.57,1456.57,1438.31,1448.18,5135183
2020-02-19,1459.98,1486.72,1455.78,1484.11,6499952
2020-02-20,1477.4,1488.25,1464.37,1466.49,7795779
2020-02-24,1450.5,1457.66,1420.7,1426.03,9862350
2020-02-25,1432.39,1432.39,1391.54,1397.85,12804341
2020-02-26,1391.54,1393.85,1369.18,1373.77,13550903
2020-02-27,1369.82,1375.55,1351.07,1368.1,11562875
2020-02-28,1337.16,1339.23,1307.65,1311.25,18144221
2020-03-02,1337.35,1351.07,1284.06,1298.91,13614473
2020-03-03,1312.29,1336.17,1304.69,1325.26,12644541
2020-03-04,1334.29,1336.07,1290.77,1322.16,10201574
2020-03-05,1334.49,1340.17,1288.9,1293.98,14080540
2020-03-06,1253.37,1271.28,1224.85,1254.36,15568253
2020-03-09,1223.81,1224.75,1080.66,1099.56,40698294
2020-03-11,1093.49,1163.02,1093.49,1138.44,27495503
2020-03-12,1070.79,1086.58,1034.97,1049.08,25830369
2020-03-13,984.93,1125.07,930.06,1090.83,33826739
2020-03-16,1046.66,1065.56,991.84,1002.4,17759556
2020-03-17,1033.54,1046.12,990.06,994.8,20973312
2020-03-18,1011.87,1022.33,948.42,955.82,20643079
2020-03-19,908.05,954.34,880.52,905.68,28337941
2020-03-20,927.2,1021.35,917.82,1004.62,29240849
2020-03-23,904.2,937.56,864.18,872.47,18769636
2020-03-24,917.82,957.3,884.07,931.05,21106643
2020-03-25,951.18,1136.47,950.64,1068.08,33749620
2020-03-26,1081.45,1102.27,1028.7,1052.24,21111073
2020-03-27,1080.66,1092.8,1032.5,1051.65,19225132
2020-03-30,1026.97,1060.72,1006.64,1016.96,13951078
2020-03-31,1059.89,1115.0,1034.28,1099.16,20441125
2020-04-01,1107.55,1109.87,1031.51,1066.3,19197220
2020-04-03,1119.59,1119.59,1042.47,1063.34,19091236
2020-04-07,1087.67,1198.1,1085.59,1190.31,25093419
2020-04-08,1164.55,1212.91,1144.81,1176.54,23019764
2020-04-09,1198.1,1216.66,1177.38,1203.97,15244658
2020-04-13,1188.18,1199.09,1164.55,1173.58,10925447
2020-04-15,1181.37,1219.81,1128.03,1134.79,16301024
2020-04-16,1134.79,1171.9,1130.01,1152.75,17285802
2020-04-17,1200.08,1213.89,1177.03,1207.97,15353792
2020-04-20,1209.94,1240.54,1186.26,1227.51,16628269
2020-04-21,1194.15,1235.6,1148.76,1221.15,28322996
2020-04-22,1302.71,1366.76,1282.98,1345.74,65848350
2020-04-23,1349.44,1367.7,1335.58,1352.95,30211857
2020-04-24,1332.47,1475.37,1329.56,1398.44,62296159
2020-04-27,1415.22,1455.68,1404.36,1411.03,26989849
2020-04-28,1431.01,1436.39,1373.92,1409.45,36206232
2020-04-29,1425.98,1434.61,1401.4,1408.26,17303785
2020-04-30,1434.91,1475.37,1419.22,1446.8,32926121
2020-05-04,1421.14,1445.81,1398.89,1416.41,24670336
2020-05-05,1434.66,1459.63,1428.25,1441.52,20723079
2020-05-06,1444.83,1465.5,1426.57,1441.62,18685710
2020-05-07,1435.95,1493.83,1426.08,1487.22,23087436
2020-05-08,1524.77,1559.21,1516.97,1541.35,38887255
2020-05-11,1559.31,1593.85,1551.71,1556.15,30959745
2020-05-12,1544.31,1547.81,1445.81,1459.88,46465281
2020-05-13,1521.29,1521.29,1448.56,1490.85,30657492
2020-05-14,1463.5,1491.1,1424.7,1430.58,22736607
2020-05-15,1438.6,1461.21,1409.81,1453.94,28683258
2020-05-18,1464.5,1476.46,1422.66,1435.36,28980385
2020-05-19,1451.55,1456.23,1398.0,1403.63,19528760
2020-05-20,1404.73,1441.44,1387.79,1428.34,25530626
2020-05-21,1429.63,1455.98,1419.67,1435.86,18076017
2020-05-22,1446.37,1452.55,1421.16,1426.19,17458065
2020-05-26,1442.73,1444.28,1411.0,1418.72,15329472
2020-05-27,1425.65,1448.56,1406.72,1440.14,16460756
2020-05-28,1449.56,1474.21,1443.58,1466.74,18518271
2020-05-29,1462.51,1466.49,1447.22,1458.92,18470390
2020-06-01,1474.46,1532.6,1470.43,1514.66,18434012
2020-06-02,1520.29,1534.24,1515.11,1529.96,10224049
2020-06-03,1539.22,1554.16,1527.61,1535.88,11713461
2020-06-04,1538.22,1583.55,1535.24,1573.89,15784379
2020-06-05,1589.03,1611.95,1567.81,1575.78,15264885
2020-06-08,1612.35,1612.35,1559.15,1563.63,14497996
2020-06-09,1554.46,1577.08,1527.27,1531.4,11933076
2020-06-10,1537.33,1573.64,1534.29,1566.27,10214213
2020-06-11,1560.14,1562.08,1525.27,1531.95,9408046
2020-06-12,1494.39,1587.04,1491.4,1582.86,17790311
2020-06-15,1559.15,1620.86,1555.26,1608.51,24509058
2020-06-16,1636.85,1642.38,1579.37,1611.65,23622794
2020-06-17,1602.23,1629.33,1596.11,1609.31,19282411
2020-06-18,1600.99,1658.77,1599.59,1649.71,18677617
2020-06-19,1663.75,1782.11,1655.78,1752.82,48828609
2020-06-22,1766.77,1797.45,1728.51,1739.62,27781693
2020-06-23,1743.45,1757.15,1709.68,1714.46,17519493
2020-06-24,1729.41,1766.07,1705.3,1721.39,23807033
2020-06-25,1720.54,1742.46,1706.64,1711.47,18312025
2020-06-26,1722.33,1745.45,1710.58,1735.13,14270458
2020-06-29,1721.59,1733.24,1709.13,1716.7,11824524
2020-06-30,1730.5,1734.49,1689.21,1697.73,13972563
2020-07-01,1713.57,1742.46,1701.66,1731.1,13136179
2020-07-02,1743.0,1767.6,1735.05,1760.35,13286365
2020-07-03,1779.8,1793.0,1768.0,1787.9,13583909
2020-07-06,1805.0,1858.0,1792.1,1851.8,21697962
